model_name,parameter_count_b,numa_nodes,physical_cores,logical_cores,thread_count,cpu_affinity,sm_enabled,benchmark_type,oversubscribed,input_tokens_target,input_tokens_actual,max_output_tokens,context_window,batch_size,load_time_s,file_size_gb,ttft_ms,percentile_ttft_p50,percentile_ttft_p95,decode_rate_tps,percentile_tps_p50,percentile_tps_p95,effective_throughput_tps,parallel_efficiency,per_token_latency_ms,total_runtime_s,static_ram_gb,peak_ram_gb,kv_cache_growth_mb_per_1k,avg_cpu_util_percent,avg_saturated_cores,timeout_s,status,tps_per_billion_params,ram_per_billion_params,ttft_ms_per_billion_params,cies_score
OpenELM (1.1B),1.1,1,2,4,1,[0],True,prefill,False,2048,2457,128,4096,1,1.56,0.63,140.43,140.43,141.19,,7.5,7.52,7.5,1.0,133.33,17.32,1.22,1.67,180.62,25.04,1.0,600,success,6.8182,1.5182,127.66,
OpenELM (1.1B),1.1,1,2,4,2,"[0, 1]",True,decode,False,short,31,256,4096,1,1.56,0.63,86.86,86.86,87.25,11.36,11.36,11.4,11.36,0.61,88.03,22.71,1.22,1.27,180.62,48.0,1.17,120,success,10.3273,1.1545,78.96,8.1317
OpenELM (1.1B),1.1,1,2,4,2,"[0, 1]",True,decode,False,short,31,1024,4096,1,1.56,0.63,87.16,87.16,87.18,10.73,10.73,10.73,10.73,0.6,93.2,95.64,1.22,1.4,180.62,47.94,1.13,300,success,9.7545,1.2727,79.24,6.9656
OpenELM (1.1B),1.1,1,2,4,2,"[0, 1]",True,decode,False,short,31,2048,4096,1,1.56,0.63,87.21,87.21,87.36,10.12,10.12,10.13,10.12,0.6,98.81,202.51,1.22,1.58,180.62,47.83,1.1,600,success,9.2,1.4364,79.28,5.8242
OpenELM (1.1B),1.1,1,2,4,2,"[0, 1]",True,prefill,False,256,309,128,4096,1,1.56,0.63,90.95,90.95,91.56,,11.18,11.2,11.18,0.6,89.45,11.63,1.22,1.29,180.62,48.49,1.36,120,success,10.1636,1.1727,82.68,
OpenELM (1.1B),1.1,1,2,4,2,"[0, 1]",True,prefill,False,1024,1233,128,4096,1,1.56,0.63,101.45,101.45,101.52,,10.16,10.17,10.16,0.6,98.43,12.8,1.22,1.46,180.62,48.83,1.5,300,success,9.2364,1.3273,92.23,
OpenELM (1.1B),1.1,1,2,4,2,"[0, 1]",True,prefill,False,2048,2457,128,4096,1,1.56,0.63,117.1,117.1,117.2,,9.06,9.09,9.06,0.6,110.38,14.35,1.22,1.67,180.62,49.06,1.59,600,success,8.2364,1.5182,106.45,
OpenELM (1.1B),1.1,1,2,4,4,"[0, 1, 2, 3]",True,decode,True,short,31,256,4096,1,1.56,0.63,60.87,60.87,61.02,17.71,17.71,18.2,17.71,0.47,56.47,14.57,1.22,1.27,180.62,78.72,0.01,120,success,16.1,1.1545,55.34,12.6793
OpenELM (1.1B),1.1,1,2,4,4,"[0, 1, 2, 3]",True,decode,True,short,31,1024,4096,1,1.56,0.63,58.82,58.82,59.37,16.86,16.86,17.12,16.86,0.47,59.31,60.85,1.22,1.4,180.62,80.33,0.0,300,success,15.3273,1.2727,53.47,10.9487
OpenELM (1.1B),1.1,1,2,4,4,"[0, 1, 2, 3]",True,decode,True,short,31,2048,4096,1,1.56,0.63,61.08,61.08,62.14,15.7,15.7,15.77,15.7,0.47,63.69,130.59,1.22,1.58,180.62,78.19,0.0,600,success,14.2727,1.4364,55.53,9.032
OpenELM (1.1B),1.1,1,2,4,4,"[0, 1, 2, 3]",True,prefill,True,256,309,128,4096,1,1.56,0.63,62.38,62.38,62.55,,17.29,17.32,17.29,0.47,57.84,7.52,1.22,1.29,180.62,82.67,0.47,120,success,15.7182,1.1727,56.71,
OpenELM (1.1B),1.1,1,2,4,4,"[0, 1, 2, 3]",True,prefill,True,1024,1233,128,4096,1,1.56,0.63,67.34,67.34,68.69,,15.88,16.0,15.88,0.47,62.97,8.18,1.22,1.46,180.62,86.33,1.09,300,success,14.4364,1.3273,61.22,
OpenELM (1.1B),1.1,1,2,4,4,"[0, 1, 2, 3]",True,prefill,True,2048,2457,128,4096,1,1.56,0.63,77.79,77.79,77.89,,14.52,14.53,14.52,0.48,68.87,8.96,1.22,1.67,180.62,88.96,1.45,600,success,13.2,1.5182,70.72,
OpenELM (1.1B),1.1,1,2,4,8,"[0, 1, 2, 3]",True,decode,True,short,31,256,4096,1,1.56,0.63,58.54,58.54,59.2,17.83,17.83,17.85,17.83,0.24,56.09,14.47,1.22,1.27,180.62,80.83,0.01,120,success,16.2091,1.1545,53.22,12.7652
OpenELM (1.1B),1.1,1,2,4,8,"[0, 1, 2, 3]",True,decode,True,short,31,1024,4096,1,1.56,0.63,58.65,58.65,60.64,16.78,16.78,16.85,16.78,0.23,59.59,61.15,1.22,1.4,180.62,81.05,0.0,300,success,15.2545,1.2727,53.32,10.8949
OpenELM (1.1B),1.1,1,2,4,8,"[0, 1, 2, 3]",True,decode,True,short,31,2048,4096,1,1.56,0.63,59.51,59.51,59.78,15.63,15.63,15.65,15.63,0.23,63.98,131.16,1.22,1.58,180.62,80.59,0.0,600,success,14.2091,1.4364,54.1,8.9927
OpenELM (1.1B),1.1,1,2,4,8,"[0, 1, 2, 3]",True,prefill,True,256,309,128,4096,1,1.56,0.63,61.49,61.49,61.78,,17.6,17.68,17.6,0.24,56.82,7.39,1.22,1.29,180.62,83.81,0.48,120,success,16.0,1.1727,55.9,
OpenELM (1.1B),1.1,1,2,4,8,"[0, 1, 2, 3]",True,prefill,True,1024,1233,128,4096,1,1.56,0.63,67.58,67.58,68.54,,16.0,16.09,16.0,0.24,62.5,8.12,1.22,1.46,180.62,86.96,1.09,300,success,14.5455,1.3273,61.44,
OpenELM (1.1B),1.1,1,2,4,8,"[0, 1, 2, 3]",True,prefill,True,2048,2457,128,4096,1,1.56,0.63,80.21,80.21,83.0,,14.35,14.37,14.35,0.24,69.69,9.06,1.22,1.67,180.62,88.48,1.42,600,success,13.0455,1.5182,72.92,
TinyLlama (1.1B),1.1,1,2,4,1,[0],True,decode,False,short,31,256,4096,1,1.57,0.62,87.9,87.9,87.97,11.55,11.55,11.56,11.55,1.0,86.58,22.34,1.15,1.19,125.85,25.07,1.0,120,success,10.5,1.0818,79.91,8.8231
TinyLlama (1.1B),1.1,1,2,4,1,[0],True,decode,False,short,31,1024,4096,1,1.57,0.62,88.47,88.47,88.96,10.92,10.92,10.96,10.92,1.0,91.58,93.92,1.15,1.28,125.85,25.11,1.0,300,success,9.9273,1.1636,80.43,7.7584
TinyLlama (1.1B),1.1,1,2,4,1,[0],True,decode,False,short,31,2048,4096,1,1.57,0.62,86.51,86.51,86.9,10.46,10.46,10.46,10.46,1.0,95.6,196.05,1.15,1.41,125.85,25.07,1.0,600,success,9.5091,1.2818,78.65,6.7415
TinyLlama (1.1B),1.1,1,2,4,1,[0],True,prefill,False,256,310,128,4096,1,1.57,0.62,88.14,88.14,88.53,,11.54,11.55,11.54,1.0,86.66,11.27,1.15,1.21,125.85,25.06,1.0,120,success,10.4909,1.1,80.13,
TinyLlama (1.1B),1.1,1,2,4,1,[0],True,prefill,False,1024,1234,128,4096,1,1.57,0.62,99.19,99.19,99.34,,10.46,10.5,10.46,1.0,95.6,12.43,1.15,1.32,125.85,25.09,1.0,300,success,9.5091,1.2,90.17,
TinyLlama (1.1B),1.1,1,2,4,1,[0],True,prefill,False,2048,2458,128,4096,1,1.57,0.62,116.37,116.37,120.08,,8.9,9.03,8.9,1.0,112.36,14.26,1.15,1.47,125.85,25.06,1.0,600,success,8.0909,1.3364,105.79,
TinyLlama (1.1B),1.1,1,2,4,2,"[0, 1]",True,decode,False,short,31,256,4096,1,1.57,0.62,71.27,71.27,71.3,13.93,13.93,14.03,13.93,0.6,71.79,18.52,1.15,1.19,125.85,47.96,1.14,120,success,12.6636,1.0818,64.79,10.6421
TinyLlama (1.1B),1.1,1,2,4,2,"[0, 1]",True,decode,False,short,31,1024,4096,1,1.57,0.62,71.4,71.4,71.94,13.17,13.17,13.17,13.17,0.6,75.93,77.91,1.15,1.28,125.85,47.73,1.05,300,success,11.9727,1.1636,64.91,9.3525
TinyLlama (1.1B),1.1,1,2,4,2,"[0, 1]",True,decode,False,short,31,2048,4096,1,1.57,0.62,71.15,71.15,71.2,12.4,12.4,12.41,12.4,0.59,80.65,165.29,1.15,1.41,125.85,47.75,1.06,600,success,11.2727,1.2818,64.68,7.996
TinyLlama (1.1B),1.1,1,2,4,2,"[0, 1]",True,prefill,False,256,310,128,4096,1,1.57,0.62,74.37,74.37,75.08,,13.71,13.75,13.71,0.59,72.94,9.48,1.15,1.21,125.85,48.37,1.31,120,success,12.4636,1.1,67.61,
TinyLlama (1.1B),1.1,1,2,4,2,"[0, 1]",True,prefill,False,1024,1234,128,4096,1,1.57,0.62,83.27,83.27,84.05,,12.34,12.37,12.34,0.59,81.04,10.53,1.15,1.32,125.85,48.9,1.53,300,success,11.2182,1.2,75.7,
TinyLlama (1.1B),1.1,1,2,4,2,"[0, 1]",True,prefill,False,2048,2458,128,4096,1,1.57,0.62,98.53,98.53,102.78,,10.56,10.57,10.56,0.59,94.7,12.02,1.15,1.47,125.85,48.97,1.55,600,success,9.6,1.3364,89.57,
TinyLlama (1.1B),1.1,1,2,4,4,"[0, 1, 2, 3]",True,decode,True,short,31,256,4096,1,1.57,0.62,53.45,53.45,57.82,20.85,20.84,21.12,20.84,0.45,47.98,12.38,1.15,1.19,125.85,77.24,0.02,120,success,18.9455,1.0818,48.59,15.9277
TinyLlama (1.1B),1.1,1,2,4,4,"[0, 1, 2, 3]",True,decode,True,short,31,1024,4096,1,1.57,0.62,49.63,49.63,59.35,20.28,20.28,20.52,20.28,0.46,49.31,50.6,1.15,1.28,125.85,77.16,0.01,300,success,18.4364,1.1636,45.12,14.4011
TinyLlama (1.1B),1.1,1,2,4,4,"[0, 1, 2, 3]",True,decode,True,short,31,2048,4096,1,1.57,0.62,50.68,50.68,50.79,18.66,18.66,19.53,18.66,0.45,53.59,109.85,1.15,1.41,125.85,76.62,0.02,600,success,16.9636,1.2818,46.07,12.0318
TinyLlama (1.1B),1.1,1,2,4,4,"[0, 1, 2, 3]",True,prefill,True,256,310,128,4096,1,1.57,0.62,51.79,51.79,53.7,,21.56,22.19,21.56,0.47,46.38,6.03,1.15,1.21,125.85,82.57,0.51,120,success,19.6,1.1,47.08,
TinyLlama (1.1B),1.1,1,2,4,4,"[0, 1, 2, 3]",True,prefill,True,1024,1234,128,4096,1,1.57,0.62,57.59,57.59,62.28,,20.33,20.35,20.33,0.49,49.19,6.39,1.15,1.32,125.85,88.16,1.32,300,success,18.4818,1.2,52.35,
TinyLlama (1.1B),1.1,1,2,4,4,"[0, 1, 2, 3]",True,prefill,True,2048,2458,128,4096,1,1.57,0.62,66.83,66.83,67.45,,17.79,17.82,17.79,0.5,56.21,7.14,1.15,1.47,125.85,90.07,1.71,600,success,16.1727,1.3364,60.75,
TinyLlama (1.1B),1.1,1,2,4,8,"[0, 1, 2, 3]",True,decode,True,short,31,256,4096,1,1.57,0.62,50.77,50.77,51.97,21.65,21.65,22.15,21.65,0.23,46.19,11.92,1.15,1.19,125.85,79.77,0.01,120,success,19.6818,1.0818,46.15,16.5413
TinyLlama (1.1B),1.1,1,2,4,8,"[0, 1, 2, 3]",True,decode,True,short,31,1024,4096,1,1.57,0.62,49.52,49.52,50.0,20.9,20.9,21.01,20.9,0.24,47.85,49.09,1.15,1.28,125.85,77.64,0.0,300,success,19.0,1.1636,45.02,14.8445
TinyLlama (1.1B),1.1,1,2,4,8,"[0, 1, 2, 3]",True,decode,True,short,31,2048,4096,1,1.57,0.62,49.62,49.62,49.78,18.97,18.97,18.99,18.97,0.23,52.71,108.09,1.15,1.41,125.85,75.74,0.01,600,success,17.2455,1.2818,45.11,12.2277
TinyLlama (1.1B),1.1,1,2,4,8,"[0, 1, 2, 3]",True,prefill,True,256,310,128,4096,1,1.57,0.62,53.47,53.47,72.36,,19.28,20.25,19.28,0.21,51.87,6.74,1.15,1.21,125.85,76.56,0.4,120,success,17.5273,1.1,48.61,
TinyLlama (1.1B),1.1,1,2,4,8,"[0, 1, 2, 3]",True,prefill,True,1024,1234,128,4096,1,1.57,0.62,57.54,57.54,57.58,,20.05,20.44,20.05,0.24,49.88,6.48,1.15,1.32,125.85,87.74,1.3,300,success,18.2273,1.2,52.31,
TinyLlama (1.1B),1.1,1,2,4,8,"[0, 1, 2, 3]",True,prefill,True,2048,2458,128,4096,1,1.57,0.62,71.05,71.05,71.89,,16.31,16.86,16.31,0.23,61.31,7.78,1.15,1.47,125.85,88.31,1.6,600,success,14.8273,1.3364,64.59,
GPT-NeoX (1.3B),1.3,1,2,4,1,[0],True,decode,False,short,33,256,4096,1,2.41,0.88,122.55,122.55,123.5,4.04,4.06,4.07,4.06,1.0,246.31,31.54,2.02,2.04,92.76,25.07,1.0,120,success,3.1231,1.5692,94.27,1.5243
GPT-NeoX (1.3B),1.3,1,2,4,1,[0],True,decode,False,short,33,1024,4096,1,0.42,0.88,121.95,121.95,122.47,3.81,3.81,3.84,3.81,1.0,262.47,134.31,2.02,2.05,62.16,25.1,1.0,300,success,2.9308,1.5769,93.81,1.4289
GPT-NeoX (1.3B),1.3,1,2,4,1,[0],True,decode,False,short,33,2048,4096,1,0.42,0.88,119.46,119.46,121.16,3.63,3.63,3.68,3.63,1.0,275.48,282.05,2.02,2.09,62.16,25.07,1.0,600,success,2.7923,1.6077,91.89,1.3355
GPT-NeoX (1.3B),1.3,1,2,4,1,[0],True,prefill,False,256,337,128,4096,1,0.42,0.88,127.66,127.66,128.27,,3.95,3.95,3.95,1.0,253.16,16.19,2.02,2.05,62.16,25.08,1.0,120,success,3.0385,1.5769,98.2,
GPT-NeoX (1.3B),1.3,1,2,4,1,[0],True,prefill,False,1024,1338,128,4096,1,0.42,0.88,140.52,140.52,141.02,,3.6,3.61,3.6,1.0,277.78,17.79,2.02,2.11,62.16,25.07,1.0,300,success,2.7692,1.6231,108.09,
GPT-NeoX (1.3B),1.3,1,2,4,1,[0],True,prefill,False,2048,2664,128,4096,1,0.42,0.88,163.54,163.54,167.92,,3.26,3.3,3.26,1.0,306.75,19.63,2.02,2.19,62.16,25.06,1.0,600,success,2.5077,1.6846,125.8,
GPT-NeoX (1.3B),1.3,1,2,4,2,"[0, 1]",True,decode,False,short,33,256,4096,1,0.42,0.88,100.24,100.24,100.28,4.91,4.93,4.93,4.93,0.61,202.84,25.98,2.02,2.03,62.16,48.33,1.28,120,success,3.7923,1.5615,77.11,1.8595
GPT-NeoX (1.3B),1.3,1,2,4,2,"[0, 1]",True,decode,False,short,33,1024,4096,1,0.42,0.88,100.26,100.26,100.62,4.63,4.63,4.69,4.63,0.61,215.98,110.52,2.02,2.05,62.16,48.17,1.22,300,success,3.5615,1.5769,77.12,1.7365
GPT-NeoX (1.3B),1.3,1,2,4,2,"[0, 1]",True,decode,False,short,33,2048,4096,1,0.42,0.88,99.53,99.53,102.05,4.44,4.44,4.45,4.44,0.61,225.23,230.63,2.02,2.09,62.16,48.15,1.21,600,success,3.4154,1.6077,76.56,1.6333
GPT-NeoX (1.3B),1.3,1,2,4,2,"[0, 1]",True,prefill,False,256,337,128,4096,1,0.42,0.88,105.16,105.16,105.26,,4.77,4.79,4.77,0.6,209.64,13.42,2.02,2.05,62.16,48.59,1.39,120,success,3.6692,1.5769,80.89,
GPT-NeoX (1.3B),1.3,1,2,4,2,"[0, 1]",True,prefill,False,1024,1338,128,4096,1,0.42,0.88,116.64,116.64,116.72,,4.38,4.38,4.38,0.61,228.31,14.61,2.02,2.11,62.16,49.14,1.62,300,success,3.3692,1.6231,89.72,
GPT-NeoX (1.3B),1.3,1,2,4,2,"[0, 1]",True,prefill,False,2048,2664,128,4096,1,0.42,0.88,137.43,137.43,138.34,,3.89,3.92,3.89,0.6,257.07,16.45,2.02,2.19,62.16,49.27,1.68,600,success,2.9923,1.6846,105.72,
GPT-NeoX (1.3B),1.3,1,2,4,4,"[0, 1, 2, 3]",True,decode,True,short,33,256,4096,1,0.42,0.88,63.54,63.54,66.2,7.72,7.75,8.01,7.75,0.48,129.03,16.52,2.02,2.03,62.16,81.72,0.04,120,success,5.9615,1.5615,48.88,2.9243
GPT-NeoX (1.3B),1.3,1,2,4,4,"[0, 1, 2, 3]",True,decode,True,short,33,1024,4096,1,0.42,0.88,69.3,69.3,70.78,7.45,7.46,7.53,7.46,0.49,134.05,68.65,2.02,2.05,62.16,83.38,0.09,300,success,5.7385,1.5769,53.31,2.7959
GPT-NeoX (1.3B),1.3,1,2,4,4,"[0, 1, 2, 3]",True,decode,True,short,33,2048,4096,1,0.42,0.88,66.66,66.66,68.18,7.1,7.1,7.16,7.1,0.49,140.85,144.23,2.02,2.09,62.16,82.69,0.07,600,success,5.4615,1.6077,51.28,2.6117
GPT-NeoX (1.3B),1.3,1,2,4,4,"[0, 1, 2, 3]",True,prefill,True,256,337,128,4096,1,0.42,0.88,68.82,68.82,68.99,,7.48,7.5,7.48,0.47,133.69,8.56,2.02,2.05,62.16,84.15,0.65,120,success,5.7538,1.5769,52.94,
GPT-NeoX (1.3B),1.3,1,2,4,4,"[0, 1, 2, 3]",True,prefill,True,1024,1338,128,4096,1,0.42,0.88,77.79,77.79,79.35,,6.85,6.93,6.85,0.48,145.99,9.34,2.02,2.11,62.16,90.55,1.46,300,success,5.2692,1.6231,59.84,
GPT-NeoX (1.3B),1.3,1,2,4,4,"[0, 1, 2, 3]",True,prefill,True,2048,2664,128,4096,1,0.42,0.88,92.85,92.85,93.67,,6.14,6.17,6.14,0.47,162.87,10.43,2.02,2.19,62.16,92.08,1.77,600,success,4.7231,1.6846,71.42,
GPT-NeoX (1.3B),1.3,1,2,4,8,"[0, 1, 2, 3]",True,decode,True,short,33,256,4096,1,0.42,0.88,63.9,63.9,64.38,7.96,8.0,8.04,8.0,0.25,125.0,16.01,2.02,2.03,62.16,83.92,0.03,120,success,6.1538,1.5615,49.15,3.0179
GPT-NeoX (1.3B),1.3,1,2,4,8,"[0, 1, 2, 3]",True,decode,True,short,33,1024,4096,1,0.42,0.88,64.3,64.3,66.06,7.29,7.3,7.34,7.3,0.24,136.99,70.12,2.02,2.05,62.16,81.92,0.01,300,success,5.6154,1.5769,49.46,2.737
GPT-NeoX (1.3B),1.3,1,2,4,8,"[0, 1, 2, 3]",True,decode,True,short,33,2048,4096,1,0.41,0.88,66.4,66.4,66.43,7.09,7.09,7.15,7.09,0.24,141.04,144.43,2.02,2.09,61.57,83.54,0.08,600,success,5.4538,1.6077,51.08,2.6081
GPT-NeoX (1.3B),1.3,1,2,4,8,"[0, 1, 2, 3]",True,prefill,True,256,337,128,4096,1,0.41,0.88,71.18,71.18,71.76,,7.92,7.96,7.92,0.25,126.26,8.08,2.02,2.05,61.57,87.7,0.71,120,success,6.0923,1.5769,54.75,
GPT-NeoX (1.3B),1.3,1,2,4,8,"[0, 1, 2, 3]",True,prefill,True,1024,1338,128,4096,1,0.41,0.88,82.69,82.69,82.87,,6.84,6.85,6.84,0.24,146.2,9.36,2.02,2.11,61.57,90.95,1.55,300,success,5.2615,1.6231,63.61,
GPT-NeoX (1.3B),1.3,1,2,4,8,"[0, 1, 2, 3]",True,prefill,True,2048,2664,128,4096,1,0.41,0.88,101.26,101.26,105.12,,5.82,6.01,5.82,0.22,171.82,11.0,2.02,2.19,61.57,91.45,1.81,600,success,4.4769,1.6846,77.89,
OLMo-2 (1B),1.5,1,2,4,1,[0],True,decode,False,short,27,256,4096,1,2.41,0.87,98.11,98.11,98.96,9.99,9.99,10.09,9.99,1.0,100.1,25.62,1.88,1.9,80.26,25.08,1.0,120,success,6.66,1.2667,65.41,3.5058
OLMo-2 (1B),1.5,1,2,4,1,[0],True,decode,False,short,27,1024,4096,1,2.41,0.87,94.01,94.01,94.21,9.93,9.93,9.98,9.93,1.0,100.7,103.08,1.88,1.96,80.26,25.08,1.0,300,success,6.62,1.3067,62.67,3.3787
OLMo-2 (1B),1.5,1,2,4,1,[0],True,decode,False,short,27,2048,4096,1,2.41,0.87,95.77,95.77,98.24,9.38,9.39,9.41,9.39,1.0,106.5,218.21,1.88,2.04,80.26,25.09,1.0,600,success,6.26,1.36,63.85,3.067
OLMo-2 (1B),1.5,1,2,4,1,[0],True,prefill,False,256,255,128,4096,1,2.41,0.87,97.61,97.61,98.82,,10.19,10.24,10.19,1.0,98.14,12.56,1.88,1.91,80.26,25.07,1.0,120,success,6.7933,1.2733,65.07,
OLMo-2 (1B),1.5,1,2,4,1,[0],True,prefill,False,1024,1025,128,4096,1,2.41,0.87,106.62,106.62,106.83,,9.49,9.53,9.49,1.0,105.37,13.49,1.88,1.97,80.26,25.07,1.0,300,success,6.3267,1.3133,71.08,
OLMo-2 (1B),1.5,1,2,4,1,[0],True,prefill,False,2048,2045,128,4096,1,2.41,0.87,118.06,118.06,118.67,,8.78,8.79,8.78,1.0,113.9,14.58,1.88,2.05,80.26,25.07,1.0,600,success,5.8533,1.3667,78.71,
OLMo-2 (1B),1.5,1,2,4,2,"[0, 1]",True,decode,False,short,27,256,4096,1,2.41,0.87,77.95,77.95,77.96,12.52,12.52,12.58,12.52,0.63,79.87,20.45,1.88,1.9,80.26,48.39,1.3,120,success,8.3467,1.2667,51.97,4.392
OLMo-2 (1B),1.5,1,2,4,2,"[0, 1]",True,decode,False,short,27,1024,4096,1,2.41,0.87,77.21,77.21,77.39,12.06,12.06,12.11,12.06,0.61,82.92,84.91,1.88,1.96,80.26,48.29,1.26,300,success,8.04,1.3067,51.47,4.1017
OLMo-2 (1B),1.5,1,2,4,2,"[0, 1]",True,decode,False,short,27,2048,4096,1,2.41,0.87,77.89,77.89,77.89,11.55,11.55,11.55,11.55,0.62,86.58,177.25,1.88,2.04,80.26,48.25,1.24,600,success,7.7,1.36,51.93,3.7757
OLMo-2 (1B),1.5,1,2,4,2,"[0, 1]",True,prefill,False,256,255,128,4096,1,2.41,0.87,81.35,81.35,81.36,,12.34,12.4,12.34,0.61,81.04,10.37,1.88,1.91,80.26,48.69,1.42,120,success,8.2267,1.2733,54.23,
OLMo-2 (1B),1.5,1,2,4,2,"[0, 1]",True,prefill,False,1024,1025,128,4096,1,2.41,0.87,88.11,88.11,88.59,,11.58,11.6,11.58,0.61,86.36,11.06,1.88,1.97,80.26,48.96,1.54,300,success,7.72,1.3133,58.74,
OLMo-2 (1B),1.5,1,2,4,2,"[0, 1]",True,prefill,False,2048,2045,128,4096,1,2.41,0.87,94.79,94.79,96.15,,10.89,10.9,10.89,0.62,91.83,11.75,1.88,2.05,80.26,49.15,1.61,600,success,7.26,1.3667,63.19,
OLMo-2 (1B),1.5,1,2,4,4,"[0, 1, 2, 3]",True,decode,True,short,27,256,4096,1,2.41,0.87,49.91,49.91,51.82,21.29,21.27,21.36,21.27,0.53,47.01,12.03,1.88,1.9,80.26,83.62,0.06,120,success,14.18,1.2667,33.27,7.4685
OLMo-2 (1B),1.5,1,2,4,4,"[0, 1, 2, 3]",True,decode,True,short,27,1024,4096,1,2.41,0.87,48.12,48.12,48.47,20.2,20.2,20.28,20.2,0.51,49.5,50.7,1.88,1.96,80.26,84.58,0.02,300,success,13.4667,1.3067,32.08,6.8696
OLMo-2 (1B),1.5,1,2,4,4,"[0, 1, 2, 3]",True,decode,True,short,27,2048,4096,1,2.41,0.87,50.68,50.68,53.25,18.47,18.47,18.78,18.47,0.49,54.14,110.9,1.88,2.04,80.26,83.2,0.07,600,success,12.3133,1.36,33.79,6.0348
OLMo-2 (1B),1.5,1,2,4,4,"[0, 1, 2, 3]",True,prefill,True,256,255,128,4096,1,2.41,0.87,53.29,53.29,53.36,,20.09,20.76,20.09,0.49,49.78,6.37,1.88,1.91,80.26,86.65,0.47,120,success,13.3933,1.2733,35.53,
OLMo-2 (1B),1.5,1,2,4,4,"[0, 1, 2, 3]",True,prefill,True,1024,1025,128,4096,1,2.41,0.87,59.36,59.36,60.2,,19.02,19.35,19.02,0.5,52.58,6.73,1.88,1.97,80.26,88.32,1.06,300,success,12.68,1.3133,39.57,
OLMo-2 (1B),1.5,1,2,4,4,"[0, 1, 2, 3]",True,prefill,True,2048,2045,128,4096,1,2.41,0.87,63.43,63.43,63.61,,17.64,17.99,17.64,0.5,56.69,7.26,1.88,2.05,80.26,91.31,1.38,600,success,11.76,1.3667,42.29,
OLMo-2 (1B),1.5,1,2,4,8,"[0, 1, 2, 3]",True,decode,True,short,27,256,4096,1,2.41,0.87,52.3,52.3,53.06,20.39,20.38,20.75,20.38,0.26,49.07,12.56,1.88,1.9,80.26,83.48,0.05,120,success,13.5867,1.2667,34.87,7.1535
OLMo-2 (1B),1.5,1,2,4,8,"[0, 1, 2, 3]",True,decode,True,short,27,1024,4096,1,2.41,0.87,55.74,55.74,57.95,19.95,19.95,20.03,19.95,0.25,50.13,51.33,1.88,1.96,80.26,84.98,0.14,300,success,13.3,1.3067,37.16,6.7862
OLMo-2 (1B),1.5,1,2,4,8,"[0, 1, 2, 3]",True,decode,True,short,27,2048,4096,1,2.41,0.87,51.53,51.53,53.45,18.85,18.85,18.92,18.85,0.25,53.05,108.67,1.88,2.04,80.26,84.02,0.1,600,success,12.5667,1.36,34.35,6.1588
OLMo-2 (1B),1.5,1,2,4,8,"[0, 1, 2, 3]",True,prefill,True,256,255,128,4096,1,2.41,0.87,53.51,53.51,53.83,,20.9,20.99,20.9,0.26,47.85,6.12,1.88,1.91,80.26,86.82,0.52,120,success,13.9333,1.2733,35.67,
OLMo-2 (1B),1.5,1,2,4,8,"[0, 1, 2, 3]",True,prefill,True,1024,1025,128,4096,1,2.41,0.87,58.59,58.59,58.9,,19.43,19.5,19.43,0.26,51.47,6.59,1.88,1.97,80.26,89.74,1.07,300,success,12.9533,1.3133,39.06,
OLMo-2 (1B),1.5,1,2,4,8,"[0, 1, 2, 3]",True,prefill,True,2048,2045,128,4096,1,2.41,0.87,64.23,64.23,66.27,,17.84,18.21,17.84,0.25,56.05,7.18,1.88,2.05,80.26,91.43,1.37,600,success,11.8933,1.3667,42.82,
DeepSeek R1 Distill (1.5B),1.5,1,2,4,1,[0],True,decode,False,short,29,256,4096,1,2.93,1.04,128.22,128.22,129.0,7.84,7.84,7.85,7.84,1.0,127.55,32.78,1.77,1.8,119.8,25.07,1.0,120,success,5.2267,1.2,85.48,2.9038
DeepSeek R1 Distill (1.5B),1.5,1,2,4,1,[0],True,decode,False,short,29,1024,4096,1,2.93,1.04,126.66,126.66,127.27,7.61,7.61,7.68,7.61,1.0,131.41,134.66,1.77,1.89,119.8,25.07,1.0,300,success,5.0733,1.26,84.44,2.6848
DeepSeek R1 Distill (1.5B),1.5,1,2,4,1,[0],True,decode,False,short,29,2048,4096,1,2.93,1.04,126.5,126.5,128.9,7.44,7.44,7.46,7.44,1.0,134.41,275.54,1.77,2.01,119.8,25.06,1.0,600,success,4.96,1.34,84.33,2.4664
DeepSeek R1 Distill (1.5B),1.5,1,2,4,1,[0],True,prefill,False,256,256,128,4096,1,2.93,1.04,128.98,128.98,133.77,,7.8,7.82,7.8,1.0,128.21,16.54,1.77,1.81,119.8,25.05,1.0,120,success,5.2,1.2067,85.99,
DeepSeek R1 Distill (1.5B),1.5,1,2,4,1,[0],True,prefill,False,1024,1026,128,4096,1,2.93,1.04,135.3,135.3,137.81,,7.47,7.59,7.47,1.0,133.87,17.27,1.77,1.9,119.8,25.06,1.0,300,success,4.98,1.2667,90.2,
DeepSeek R1 Distill (1.5B),1.5,1,2,4,1,[0],True,prefill,False,2048,2046,128,4096,1,2.93,1.04,144.87,144.87,146.73,,7.21,7.21,7.21,1.0,138.7,17.89,1.77,2.02,119.8,25.27,1.0,600,success,4.8067,1.3467,96.58,
